id,label
5797,6
5798,3
5799,0
5800,6
5801,1
5802,0
5803,8
5804,5
5805,5
5806,1
5807,7
5808,6
5809,6
5810,2
5811,3
5812,2
5813,6
5814,9
5815,1
5816,5
5817,2
5818,6
5819,1
5820,8
5821,5
5822,2
5823,2
5824,2
5825,8
5826,6
5827,9
5828,7
5829,8
5830,0
5831,1
5832,4
5833,2
5834,3
5835,3
5836,5
5837,2
5838,7
5839,3
5840,4
5841,7
5842,8
5843,0
5844,0
5845,0
5846,0
5847,2
5848,9
5849,3
5850,6
5851,6
5852,1
5853,1
5854,4
5855,3
5856,7
5857,2
5858,9
5859,5
5860,5
5861,9
5862,0
5863,1
5864,4
5865,1
5866,1
5867,1
5868,3
5869,9
5870,2
5871,9
5872,6
5873,8
5874,0
5875,5
5876,3
5877,0
5878,5
5879,7
5880,4
5881,0
5882,1
5883,3
5884,4
5885,4
5886,9
5887,5
5888,4
5889,0
5890,0
5891,8
5892,6
5893,5
5894,9
5895,5
5896,5
5897,9
5898,2
5899,5
5900,1
5901,7
5902,4
5903,6
5904,9
5905,9
5906,0
5907,3
5908,1
5909,2
5910,2
5911,4
5912,1
5913,4
5914,2
5915,2
5916,3
5917,6
5918,7
5919,8
5920,1
5921,8
5922,4
5923,6
5924,3
5925,7
5926,7
5927,5
5928,7
5929,0
5930,5
5931,3
5932,9
5933,9
5934,1
5935,8
5936,2
5937,7
5938,9
5939,9
5940,6
5941,9
5942,3
5943,5
5944,7
5945,9
5946,8
5947,3
5948,9
5949,0
5950,5
5951,9
5952,1
5953,1
5954,4
5955,4
5956,1
5957,5
5958,5
5959,7
5960,6
5961,1
5962,0
5963,8
5964,1
5965,7
5966,2
5967,6
5968,6
5969,0
5970,4
5971,8
5972,8
5973,6
5974,3
5975,9
5976,7
5977,2
5978,0
5979,1
5980,2
5981,1
5982,9
5983,6
5984,5
5985,8
5986,8
5987,9
5988,6
5989,7
5990,1
5991,0
5992,2
5993,5
5994,1
5995,9
5996,8
5997,1
5998,6
5999,4
6000,4
6001,8
6002,1
6003,3
6004,3
6005,4
6006,9
6007,8
6008,9
6009,2
6010,3
6011,9
6012,5
6013,7
6014,2
6015,8
6016,7
6017,3
6018,7
6019,6
6020,7
6021,1
6022,4
6023,7
6024,2
6025,7
6026,8
6027,4
6028,5
6029,3
6030,0
6031,2
6032,1
6033,0
6034,5
6035,3
6036,7
6037,1
6038,1
6039,7
6040,4
6041,6
6042,2
6043,5
6044,6
6045,3
6046,9
6047,2
6048,5
6049,7
6050,0
6051,4
6052,0
6053,1
6054,8
6055,8
6056,2
6057,9
6058,2
6059,8
6060,7
6061,3
6062,9
6063,6
6064,8
6065,1
6066,8
6067,0
6068,9
6069,3
6070,1
6071,7
6072,0
6073,4
6074,5
6075,8
6076,2
6077,2
6078,7
6079,8
6080,7
6081,4
6082,8
6083,0
6084,4
6085,1
6086,2
6087,7
6088,4
6089,0
6090,9
6091,5
6092,7
6093,8
6094,6
6095,4
6096,3
6097,0
6098,8
6099,5
6100,8
6101,9
6102,8
6103,8
6104,2
6105,8
6106,4
6107,6
6108,2
6109,0
6110,1
6111,8
6112,5
6113,7
6114,6
6115,5
6116,8
6117,7
6118,5
6119,0
6120,1
6121,1
6122,1
6123,3
6124,6
6125,0
6126,7
6127,7
6128,1
6129,1
6130,1
6131,2
6132,4
6133,7
6134,7
6135,8
6136,8
6137,0
6138,8
6139,7
6140,2
6141,7
6142,0
6143,1
6144,3
6145,2
6146,9
6147,7
6148,4
6149,3
6150,0
6151,4
6152,6
6153,2
6154,2
6155,4
6156,9
6157,4
6158,5
6159,0
6160,3
6161,7
6162,6
6163,0
6164,5
6165,0
6166,4
6167,3
6168,5
6169,9
6170,8
6171,7
6172,2
6173,7
6174,3
6175,7
6176,3
6177,1
6178,6
6179,6
6180,0
6181,5
6182,2
6183,4
6184,1
6185,1
6186,3
6187,5
6188,4
6189,5
6190,3
6191,6
6192,7
6193,9
6194,2
6195,6
6196,4
6197,5
6198,0
6199,2
6200,5
6201,6
6202,0
6203,8
6204,9
6205,1
6206,7
6207,1
6208,3
6209,7
6210,3
6211,0
6212,9
6213,2
6214,2
6215,0
6216,7
6217,9
6218,4
6219,1
6220,1
6221,2
6222,2
6223,5
6224,5
6225,8
6226,0
6227,5
6228,0
6229,0
6230,5
6231,1
6232,6
6233,0
6234,5
6235,6
6236,3
6237,9
6238,9
6239,0
6240,6
6241,9
6242,5
6243,2
6244,3
6245,8
6246,5
6247,2
6248,0
6249,3
6250,4
6251,1
6252,6
6253,4
6254,3
6255,6
6256,3
6257,1
6258,4
6259,8
6260,5
6261,3
6262,7
6263,2
6264,0
6265,3
6266,7
6267,5
6268,6
6269,8
6270,0
6271,7
6272,6
6273,2
6274,7
6275,7
6276,4
6277,3
6278,3
6279,5
6280,8
6281,2
6282,1
6283,7
6284,9
6285,0
6286,1
6287,7
6288,5
6289,5
6290,2
6291,8
6292,5
6293,7
6294,0
6295,2
6296,3
6297,7
6298,1
6299,9
6300,9
6301,6
6302,4
6303,9
6304,6
6305,5
6306,4
6307,1
6308,5
6309,8
6310,1
6311,6
6312,7
6313,0
6314,8
6315,1
6316,4
6317,4
6318,9
6319,3
6320,0
6321,5
6322,7
6323,0
6324,9
6325,8
6326,4
6327,1
6328,1
6329,3
6330,5
6331,8
6332,9
6333,9
6334,8
6335,7
6336,7
6337,8
6338,2
6339,3
6340,6
6341,0
6342,6
6343,3
6344,2
6345,0
6346,9
6347,9
6348,7
6349,0
6350,8
6351,9
6352,2
6353,4
6354,9
6355,8
6356,0
6357,4
6358,5
6359,4
6360,3
6361,0
6362,9
6363,1
6364,8
6365,5
6366,1
6367,3
6368,3
6369,0
6370,0
6371,7
6372,9
6373,0
6374,5
6375,5
6376,3
6377,6
6378,0
6379,5
6380,0
6381,5
6382,8
6383,3
6384,9
6385,2
6386,8
6387,7
6388,3
6389,8
6390,9
6391,1
6392,7
6393,0
6394,6
6395,2
6396,3
6397,5
6398,3
6399,2
6400,6
6401,2
6402,6
6403,1
6404,6
6405,4
6406,5
6407,6
6408,5
6409,3
6410,6
6411,1
6412,9
6413,3
6414,4
6415,6
6416,9
6417,2
6418,4
6419,2
6420,2
6421,2
6422,5
6423,4
6424,4
6425,8
6426,2
6427,9
6428,6
6429,3
6430,9
6431,4
6432,9
6433,8
6434,6
6435,9
6436,6
6437,3
6438,8
6439,7
6440,7
6441,8
6442,1
6443,5
6444,7
6445,2
6446,0
6447,6
6448,9
6449,4
6450,9
6451,6
6452,1
6453,1
6454,6
6455,2
6456,7
6457,9
6458,6
6459,5
6460,9
6461,8
6462,7
6463,6
6464,3
6465,3
6466,1
6467,4
6468,2
6469,8
6470,7
6471,8
6472,9
6473,0
6474,1
6475,5
6476,3
6477,1
6478,6
6479,0
6480,5
6481,8
6482,5
6483,3
6484,3
6485,2
6486,5
6487,4
6488,4
6489,7
6490,8
6491,4
6492,4
6493,0
6494,0
6495,7
6496,5
6497,1
6498,0
6499,0
6500,8
6501,6
6502,2
6503,5
6504,1
6505,0
6506,0
6507,5
6508,1
6509,8
6510,4
6511,9
6512,3
6513,5
6514,2
6515,1
6516,8
6517,6
6518,6
6519,4
6520,4
6521,3
6522,5
6523,5
6524,6
6525,2
6526,4
6527,0
6528,5
6529,9
6530,4
6531,8
6532,1
6533,9
6534,1
6535,3
6536,8
6537,9
6538,0
6539,7
6540,4
6541,5
6542,9
6543,0
6544,4
6545,0
6546,1
6547,2
6548,5
6549,0
6550,9
6551,5
6552,3
6553,3
6554,5
6555,7
6556,9
6557,3
6558,1
6559,0
6560,3
6561,0
6562,7
6563,9
6564,5
6565,9
6566,9
6567,2
6568,9
6569,0
6570,7
6571,3
6572,2
6573,8
6574,9
6575,2
6576,8
6577,8
6578,7
6579,6
6580,0
6581,2
6582,8
6583,5
6584,6
6585,0
6586,3
6587,7
6588,1
6589,6
6590,7
6591,7
6592,6
6593,7
6594,3
6595,8
6596,7
6597,4
6598,2
6599,5
6600,8
6601,3
6602,5
6603,7
6604,1
6605,9
6606,6
6607,5
6608,8
6609,8
6610,1
6611,3
6612,3
6613,8
6614,9
6615,0
6616,5
6617,0
6618,2
6619,8
6620,0
6621,6
6622,0
6623,0
6624,2
6625,1
6626,7
6627,8
6628,2
6629,5
6630,8
6631,6
6632,0
6633,6
6634,6
6635,3
6636,0
6637,1
6638,0
6639,1
6640,8
6641,0
6642,6
6643,5
6644,5
6645,7
6646,0
6647,1
6648,8
6649,4
6650,4
6651,9
6652,7
6653,3
6654,0
6655,8
6656,0
6657,9
6658,3
6659,4
6660,9
6661,8
6662,1
6663,7
6664,4
6665,5
6666,6
6667,4
6668,4
6669,7
6670,0
6671,2
6672,8
6673,5
6674,2
6675,4
6676,9
6677,0
6678,7
6679,4
6680,5
6681,8
6682,8
6683,6
6684,6
6685,2
6686,9
6687,9
6688,3
6689,3
6690,9
6691,3
6692,1
6693,7
6694,5
6695,7
6696,2
6697,0
6698,4
6699,5
6700,1
6701,3
6702,7
6703,6
6704,8
6705,0
6706,9
6707,1
6708,4
6709,3
6710,7
6711,5
6712,3
6713,0
6714,6
6715,4
6716,9
6717,5
6718,6
6719,0
6720,2
6721,2
6722,7
6723,5
6724,1
6725,4
6726,1
6727,9
6728,1
6729,2
6730,2
6731,9
6732,8
6733,9
6734,0
6735,1
6736,5
6737,3
6738,4
6739,4
6740,2
6741,4
6742,9
6743,8
6744,6
6745,4
6746,5
6747,9
6748,8
6749,0
6750,0
6751,8
6752,9
6753,8
6754,8
6755,8
6756,6
6757,8
6758,0
6759,3
6760,4
6761,1
6762,9
6763,3
6764,4
6765,0
6766,6
6767,7
6768,6
6769,6
6770,5
6771,1
6772,9
6773,5
6774,5
6775,8
6776,1
6777,2
6778,6
6779,8
6780,0
6781,1
6782,7
6783,3
6784,4
6785,8
6786,8
6787,0
6788,8
6789,6
6790,3
6791,6
6792,3
6793,3
6794,9
6795,3
6796,5
6797,7
6798,9
6799,4
6800,7
6801,0
6802,5
6803,6
6804,9
6805,9
6806,5
6807,5
6808,5
6809,5
6810,4
6811,7
6812,4
6813,0
6814,9
6815,7
6816,1
6817,7
6818,1
6819,2
6820,4
6821,3
6822,0
6823,8
6824,2
6825,5
6826,6
6827,1
6828,6
6829,4
6830,3
6831,7
6832,8
6833,8
6834,6
6835,6
6836,1
6837,0
6838,1
6839,3
6840,1
6841,2
6842,1
6843,1
6844,3
6845,3
6846,1
6847,7
6848,6
6849,5
6850,4
6851,6
6852,8
6853,8
6854,3
6855,0
6856,1
6857,5
6858,6
6859,0
6860,2
6861,0
6862,7
6863,6
6864,1
6865,6
6866,3
6867,1
6868,7
6869,0
6870,9
6871,9
6872,8
6873,5
6874,9
6875,2
6876,6
6877,3
6878,2
6879,7
6880,4
6881,8
6882,2
6883,8
6884,4
6885,3
6886,5
6887,5
6888,4
6889,7
6890,5
6891,0
6892,0
6893,6
6894,8
6895,8
6896,8
6897,7
6898,3
6899,2
6900,3
6901,2
6902,8
6903,0
6904,5
6905,3
6906,7
6907,6
6908,5
6909,9
6910,3
6911,5
6912,1
6913,9
6914,1
6915,9
6916,7
6917,8
6918,2
6919,3
6920,7
6921,4
6922,8
6923,4
6924,3
6925,2
6926,9
6927,2
6928,9
6929,7
6930,8
6931,1
6932,6
6933,3
6934,6
6935,8
6936,8
6937,9
6938,2
6939,9
6940,1
6941,9
6942,0
6943,9
6944,8
6945,4
6946,7
6947,5
6948,2
6949,9
6950,9
6951,2
6952,1
6953,4
6954,8
6955,6
6956,5
6957,2
6958,6
6959,1
6960,9
6961,2
6962,7
6963,4
6964,4
6965,6
6966,0
6967,8
6968,8
6969,2
6970,6
6971,5
6972,5
6973,6
6974,5
6975,9
6976,6
6977,2
6978,5
6979,9
6980,0
6981,9
6982,7
6983,6
6984,0
6985,6
6986,6
6987,5
6988,3
6989,6
6990,9
6991,9
6992,0
6993,8
6994,0
6995,3
6996,6
6997,2
6998,1
6999,2
7000,2
7001,0
7002,6
7003,0
7004,1
7005,6
7006,9
7007,4
7008,9
7009,9
7010,5
7011,8
7012,0
7013,5
7014,6
7015,6
7016,5
7017,5
7018,5
7019,2
7020,5
7021,7
7022,4
7023,1
7024,9
7025,8
7026,5
7027,3
7028,8
7029,0
7030,7
7031,8
7032,2
7033,3
7034,9
7035,1
7036,7
7037,5
7038,5
7039,4
7040,5
7041,3
7042,3
7043,0
7044,0
7045,5
7046,7
7047,6
7048,4
7049,2
7050,0
7051,9
7052,5
7053,4
7054,8
7055,5
7056,5
7057,4
7058,7
7059,3
7060,5
7061,3
7062,7
7063,1
7064,4
7065,9
7066,5
7067,0
7068,9
7069,8
7070,5
7071,6
7072,1
7073,3
7074,7
7075,5
7076,5
7077,6
7078,9
7079,5
7080,3
7081,5
7082,1
7083,8
7084,4
7085,7
7086,3
7087,0
7088,2
7089,0
7090,3
7091,5
7092,1
7093,5
7094,3
7095,0
7096,1
7097,4
7098,6
7099,2
7100,7
7101,1
7102,4
7103,0
7104,5
7105,8
7106,4
7107,9
7108,3
7109,1
7110,4
7111,0
7112,3
7113,6
7114,5
7115,1
7116,9
7117,7
7118,6
7119,5
7120,4
7121,2
7122,5
7123,8
7124,8
7125,2
7126,8
7127,3
7128,7
7129,1
7130,7
7131,0
7132,1
7133,2
7134,5
7135,3
7136,1
7137,0
7138,1
7139,7
7140,3
7141,5
7142,4
7143,9
7144,1
7145,7
7146,8
7147,5
7148,0
7149,4
7150,6
7151,6
7152,4
7153,6
7154,2
7155,4
7156,3
7157,0
7158,5
7159,6
7160,0
7161,1
7162,8
7163,3
7164,0
7165,9
7166,1
7167,3
7168,6
7169,7
7170,9
7171,0
7172,0
7173,9
7174,3
7175,7
7176,8
7177,8
7178,0
7179,7
7180,6
7181,9
7182,0
7183,2
7184,5
7185,4
7186,7
7187,3
7188,2
7189,6
7190,4
7191,5
7192,2
7193,5
7194,3
7195,6
7196,0
7197,9
7198,1
7199,0
7200,0
7201,4
7202,2
7203,0
7204,4
7205,8
7206,4
7207,8
7208,9
7209,3
7210,8
7211,8
7212,2
7213,9
7214,0
7215,9
7216,3
7217,3
7218,4
7219,2
7220,7
7221,8
7222,5
7223,6
7224,4
7225,8
7226,1
7227,6
7228,9
7229,9
7230,2
7231,1
7232,6
7233,6
7234,3
7235,7
7236,9
7237,9
7238,9
7239,7
7240,3
7241,5
7242,4
7243,2
7244,8
7245,2
7246,5
7247,8
7248,1
7249,0
7250,3
7251,4
7252,6
7253,3
7254,5
7255,5
7256,5
7257,6
7258,5
7259,8
7260,8
7261,7
7262,3
7263,4
7264,5
7265,2
7266,6
7267,5
7268,7
7269,1
7270,1
7271,5
7272,2
7273,2
7274,8
7275,9
7276,0
7277,1
7278,6
7279,4
7280,9
7281,8
7282,6
7283,1
7284,5
7285,4
7286,1
7287,4
7288,6
7289,7
7290,8
7291,9
7292,0
7293,0
7294,5
7295,5
7296,2
7297,1
7298,9
7299,7
7300,5
7301,9
7302,7
7303,6
7304,1
7305,6
7306,9
7307,0
7308,1
7309,7
7310,3
7311,5
7312,0
7313,5
7314,3
7315,1
7316,5
7317,9
7318,9
7319,0
7320,5
7321,9
7322,1
7323,8
7324,3
7325,9
7326,5
7327,8
7328,0
7329,7
7330,7
7331,0
7332,0
7333,9
7334,0
7335,5
7336,5
7337,9
7338,2
7339,9
7340,1
7341,0
7342,1
7343,0
7344,2
7345,6
7346,5
7347,7
7348,7
7349,0
7350,9
7351,0
7352,2
7353,3
7354,6
7355,3
7356,8
7357,3
7358,5
7359,8
7360,6
7361,3
7362,9
7363,8
7364,5
7365,0
7366,4
7367,5
7368,7
7369,1
7370,2
7371,2
7372,0
7373,7
7374,8
7375,4
7376,0
7377,0
7378,2
7379,5
7380,9
7381,9
7382,8
7383,6
7384,9
7385,1
7386,3
7387,2
7388,2
7389,9
7390,5
7391,5
7392,1
7393,1
7394,6
7395,4
7396,6
7397,8
7398,6
7399,4
7400,9
7401,2
7402,7
7403,3
7404,1
7405,3
7406,5
7407,4
7408,5
7409,7
7410,8
7411,6
7412,2
7413,4
7414,4
7415,9
7416,2
7417,1
7418,3
7419,2
7420,7
7421,0
7422,5
7423,4
7424,4
7425,3
7426,7
7427,0
7428,6
7429,8
7430,4
7431,7
7432,2
7433,9
7434,2
7435,1
7436,8
7437,6
7438,3
7439,9
7440,9
7441,3
7442,6
7443,7
7444,5
7445,1
7446,9
7447,1
7448,3
7449,1
7450,7
7451,4
7452,2
7453,7
7454,5
7455,3
7456,4
7457,4
7458,0
7459,2
7460,8
7461,1
7462,0
7463,9
7464,7
7465,4
7466,5
7467,2
7468,8
7469,0
7470,9
7471,1
7472,8
7473,2
7474,3
7475,2
7476,9
7477,3
7478,5
7479,8
7480,8
7481,0
7482,6
7483,6
7484,2
7485,8
7486,0
7487,1
7488,2
7489,5
7490,1
7491,7
7492,8
7493,9
7494,2
7495,7
7496,1
7497,9
7498,7
7499,4
7500,9
7501,3
7502,9
7503,3
7504,6
7505,1
7506,7
7507,1
7508,0
7509,1
7510,7
7511,1
7512,1
7513,9
7514,0
7515,1
7516,1
7517,2
7518,6
7519,3
7520,8
7521,2
7522,8
7523,2
7524,7
7525,6
7526,9
7527,0
7528,0
7529,9
7530,8
7531,5
7532,7
7533,5
7534,6
7535,8
7536,3
7537,6
7538,7
7539,9
7540,0
7541,2
7542,2
7543,6
7544,9
7545,1
7546,6
7547,3
7548,4
7549,3
7550,6
7551,4
7552,1
7553,1
7554,8
7555,9
7556,4
7557,1
7558,3
7559,0
7560,3
7561,1
7562,7
7563,0
7564,4
7565,1
7566,3
7567,5
7568,1
7569,3
7570,7
7571,1
7572,2
7573,7
7574,2
7575,6
7576,2
7577,8
7578,5
7579,0
7580,9
7581,1
7582,3
7583,4
7584,1
7585,3
7586,0
7587,3
7588,2
7589,1
7590,5
7591,8
7592,9
7593,8
7594,6
7595,3
7596,7
7597,4
7598,5
7599,7
7600,5
7601,4
7602,6
7603,1
7604,4
7605,8
7606,7
7607,4
7608,3
7609,5
7610,7
7611,9
7612,0
7613,1
7614,4
7615,6
7616,0
7617,3
7618,5
7619,9
7620,5
7621,1
7622,9
7623,2
7624,0
7625,4
7626,7
7627,2
7628,6
7629,9
7630,2
7631,9
7632,1
7633,2
7634,8
7635,6
7636,6
7637,3
7638,7
7639,9
7640,2
7641,9
7642,6
7643,0
7644,8
7645,6
7646,2
7647,9
7648,9
7649,1
7650,7
7651,9
7652,2
7653,6
7654,2
7655,8
7656,5
7657,5
7658,4
7659,7
7660,1
7661,7
7662,3
7663,8
7664,4
7665,4
7666,2
7667,9
7668,4
7669,8
7670,3
7671,0
7672,2
7673,4
7674,7
7675,8
7676,8
7677,3
7678,1
7679,6
7680,7
7681,6
7682,1
7683,4
7684,0
7685,2
7686,5
7687,6
7688,1
7689,7
7690,6
7691,6
7692,1
7693,7
7694,2
7695,5
7696,0
7697,3
7698,8
7699,8
7700,0
7701,2
7702,7
7703,6
7704,3
7705,2
7706,4
7707,1
7708,3
7709,6
7710,9
7711,1
7712,5
7713,1
7714,2
7715,6
7716,2
7717,8
7718,2
7719,8
7720,4
7721,0
7722,3
7723,1
7724,9
7725,4
7726,7
7727,7
7728,4
7729,0
7730,9
7731,1
7732,1
7733,1
7734,5
7735,9
7736,5
7737,4
7738,1
7739,7
7740,0
7741,5
7742,7
7743,7
7744,7
7745,9
7746,7
7747,0
7748,0
7749,7
7750,3
7751,3
7752,0
7753,3
7754,2
7755,3
7756,2
7757,2
7758,7
7759,5
7760,0
7761,8
7762,5
7763,9
7764,3
7765,8
7766,2
7767,5
7768,5
7769,5
7770,2
7771,9
7772,4
7773,9
7774,5
7775,3
7776,4
7777,1
7778,9
7779,6
7780,6
7781,4
7782,7
7783,4
7784,4
7785,2
7786,4
7787,4
7788,5
7789,3
7790,8
7791,3
7792,1
7793,4
7794,2
7795,9
7796,4
7797,3
7798,3
7799,3
7800,7
7801,1
7802,7
7803,7
7804,2
7805,5
7806,4
7807,2
7808,6
7809,8
7810,0
7811,4
7812,1
7813,0
7814,8
7815,3
7816,8
7817,3
7818,1
7819,3
7820,8
7821,8
7822,5
7823,0
7824,0
7825,9
7826,3
7827,6
7828,2
7829,1
7830,2
7831,5
7832,6
7833,4
7834,4
7835,6
7836,4
7837,7
7838,4
7839,2
7840,1
7841,9
7842,0
7843,1
7844,5
7845,0
7846,5
7847,7
7848,4
7849,3
7850,5
7851,0
7852,1
7853,2
7854,4
7855,1
7856,2
7857,1
7858,4
7859,6
7860,7
7861,0
7862,0
7863,1
7864,2
7865,1
7866,6
7867,6
7868,2
7869,2
7870,7
7871,3
7872,6
7873,8
7874,0
7875,9
7876,5
7877,8
7878,9
7879,2
7880,6
7881,5
7882,7
7883,2
7884,5
7885,7
7886,4
7887,9
7888,7
7889,1
7890,5
7891,4
7892,8
7893,7
7894,2
7895,6
7896,6
7897,4
7898,5
7899,5
7900,5
7901,6
7902,6
7903,0
7904,7
7905,7
7906,0
7907,0
7908,6
7909,0
7910,8
7911,0
7912,5
7913,1
7914,9
7915,6
7916,7
7917,2
7918,0
7919,0
7920,1
7921,1
7922,8
7923,2
7924,4
7925,1
7926,1
7927,3
7928,6
7929,7
7930,0
7931,5
7932,2
7933,2
7934,0
7935,7
7936,4
7937,8
7938,5
7939,9
7940,5
7941,2
7942,7
7943,9
7944,1
7945,3
7946,1
7947,2
7948,0
7949,9
7950,9
7951,8
7952,2
7953,0
7954,5
7955,0
7956,0
7957,9
7958,7
7959,2
7960,0
7961,3
7962,3
7963,5
7964,9
7965,0
7966,0
7967,2
7968,2
7969,8
7970,0
7971,7
7972,7
7973,4
7974,8
7975,9
7976,4
7977,0
7978,1
7979,0
7980,6
7981,3
7982,4
7983,8
7984,4
7985,3
7986,3
7987,3
7988,3
7989,0
7990,1
7991,3
7992,0
7993,7
7994,7
7995,1
7996,8
7997,7
7998,2
7999,5
8000,9
8001,0
8002,6
8003,0
8004,7
8005,5
8006,6
8007,6
8008,1
8009,4
8010,8
8011,2
8012,2
8013,2
8014,7
8015,5
8016,7
8017,3
8018,6
8019,9
8020,3
8021,8
8022,0
8023,0
8024,9
8025,4
8026,4
8027,9
8028,3
8029,3
8030,1
8031,5
8032,7
8033,4
8034,8
8035,3
8036,6
8037,5
8038,0
8039,4
8040,6
8041,8
8042,5
8043,5
8044,5
8045,9
8046,8
8047,6
8048,4
8049,7
8050,8
8051,2
8052,1
8053,7
8054,7
8055,1
8056,7
8057,5
8058,4
8059,7
8060,2
8061,4
8062,9
8063,0
8064,0
8065,8
8066,9
8067,3
8068,2
8069,2
8070,7
8071,8
8072,0
8073,8
8074,8
8075,9
8076,8
8077,7
8078,4
8079,8
8080,6
8081,3
8082,4
8083,4
8084,5
8085,2
8086,4
8087,9
8088,9
8089,8
8090,9
8091,8
8092,6
8093,9
8094,4
8095,3
8096,3
8097,4
8098,3
8099,7
8100,1
8101,6
8102,5
8103,7
8104,0
8105,1
8106,4
8107,7
8108,2
8109,7
8110,5
8111,3
8112,5
8113,6
8114,3
8115,7
8116,2
8117,5
8118,7
8119,3
8120,3
8121,4
8122,5
8123,4
8124,0
8125,2
8126,7
8127,3
8128,8
8129,9
8130,3
8131,6
8132,4
8133,5
8134,5
8135,8
8136,1
8137,5
8138,3
8139,0
8140,0
8141,7
8142,7
8143,4
8144,4
8145,8
8146,6
8147,0
8148,1
8149,1
8150,7
8151,9
8152,9
8153,7
8154,1
8155,3
8156,1
8157,2
8158,0
8159,5
8160,6
8161,7
8162,8
8163,7
8164,8
8165,4
8166,2
8167,4
8168,3
8169,0
8170,7
8171,2
8172,4
8173,0
8174,6
8175,7
8176,7
8177,6
8178,0
8179,6
8180,5
8181,8
8182,2
8183,1
8184,6
8185,1
8186,7
8187,8
8188,2
8189,2
8190,2
8191,7
8192,9
8193,2
8194,9
8195,0
8196,1
8197,8
8198,8
8199,9
8200,8
8201,6
8202,5
8203,6
8204,5
8205,1
8206,0
8207,0
8208,7
8209,8
8210,6
8211,0
8212,4
8213,3
8214,1
8215,6
8216,2
8217,3
8218,3
8219,1
8220,8
8221,5
8222,7
8223,3
8224,9
8225,6
8226,1
8227,5
8228,7
8229,2
8230,5
8231,6
8232,7
8233,7
8234,6
8235,1
8236,8
8237,0
8238,4
8239,5
8240,1
8241,2
8242,0
8243,2
8244,8
8245,8
8246,6
8247,4
8248,5
8249,8
8250,1
8251,2
8252,8
8253,2
8254,3
8255,2
8256,2
8257,7
8258,4
8259,0
8260,3
8261,9
8262,3
8263,7
8264,7
8265,2
8266,1
8267,3
8268,9
8269,5
8270,4
8271,0
8272,5
8273,8
8274,7
8275,7
8276,8
8277,5
8278,7
8279,9
8280,7
8281,2
8282,3
8283,1
8284,6
8285,5
8286,3
8287,0
8288,3
8289,7
8290,4
8291,5
8292,5
8293,9
8294,7
8295,9
8296,5
8297,4
8298,6
8299,2
8300,2
8301,6
8302,5
8303,8
8304,0
8305,6
8306,9
8307,7
8308,8
8309,9
8310,2
8311,4
8312,7
8313,9
8314,7
8315,2
8316,7
8317,2
8318,1
8319,4
8320,6
8321,7
8322,7
8323,4
8324,0
8325,6
8326,5
8327,6
8328,5
8329,5
8330,8
8331,2
8332,8
8333,3
8334,1
8335,4
8336,9
8337,3
8338,9
8339,2
8340,6
8341,9
8342,7
8343,8
8344,9
8345,1
8346,2
8347,5
8348,5
8349,6
8350,0
8351,7
8352,5
8353,5
8354,1
8355,9
8356,6
8357,6
8358,6
8359,3
8360,8
8361,6
8362,8
8363,7
8364,5
8365,4
8366,0
8367,5
8368,5
8369,5
8370,4
8371,6
8372,7
8373,6
8374,9
8375,6
8376,9
8377,4
8378,2
8379,6
8380,7
8381,8
8382,3
8383,5
8384,9
8385,4
8386,2
8387,1
8388,3
8389,9
8390,1
8391,8
8392,0
8393,5
8394,8
8395,7
8396,2
8397,0
8398,3
8399,5
8400,8
8401,7
8402,7
8403,1
8404,5
8405,9
8406,0
8407,4
8408,2
8409,5
8410,6
8411,9
8412,8
8413,6
8414,3
8415,4
8416,9
8417,2
8418,8
8419,7
8420,4
8421,5
8422,1
8423,7
8424,3
8425,6
8426,1
8427,9
8428,1
8429,2
8430,2
8431,9
8432,1
8433,1
8434,4
8435,8
8436,7
8437,0
8438,3
8439,8
8440,3
8441,9
8442,2
8443,3
8444,5
8445,3
8446,3
8447,9
8448,9
8449,7
8450,4
8451,5
8452,6
8453,2
8454,6
8455,0
8456,1
8457,9
8458,8
8459,1
8460,3
8461,0
8462,2
8463,7
8464,4
8465,5
8466,7
8467,6
8468,2
8469,6
8470,3
8471,3
8472,4
8473,5
8474,4
8475,1
8476,3
8477,2
8478,1
8479,1
8480,9
8481,9
8482,8
8483,9
8484,3
8485,1
8486,8
8487,0
8488,4
8489,5
8490,2
8491,3
8492,4
8493,2
8494,5
8495,4
8496,6
8497,5
8498,3
8499,0
8500,2
8501,8
8502,9
8503,5
8504,0
8505,9
8506,5
8507,0
8508,2
8509,2
8510,0
8511,2
8512,8
8513,3
8514,7
8515,4
8516,0
8517,7
8518,8
8519,8
8520,2
8521,8
8522,2
8523,3
8524,8
8525,6
8526,8
8527,3
8528,2
8529,5
8530,0
8531,8
8532,5
8533,1
8534,2
8535,6
8536,3
8537,9
8538,7
8539,1
8540,7
8541,4
8542,2
8543,1
8544,2
8545,0
8546,4
8547,7
8548,1
8549,0
8550,4
8551,3
8552,7
8553,8
8554,0
8555,9
8556,5
8557,2
8558,4
8559,6
8560,6
8561,9
8562,8
8563,3
8564,1
8565,4
8566,7
8567,2
8568,4
8569,9
8570,1
8571,1
8572,1
8573,8
8574,6
8575,5
8576,5
8577,2
8578,3
8579,4
8580,5
8581,7
8582,9
8583,3
8584,4
8585,5
8586,3
8587,1
8588,0
8589,6
8590,1
8591,6
8592,0
8593,0
8594,7
8595,5
